"ccode","cname","year","ccodealp","cname_year","ccodealp_year","ccodecow","p_durable","p_polity2","fh_polity2","arch_exit_any","arch_exit_reg","arch_exit_irreg","regime_change","prevrc","democratization","aa_transition","duration","banking_no_lag","banking","banking_start","currency_no_lag","currency","currency_start","default_no_lag","default","default_start","default_ext_no_lag","default_ext","default_dom_no_lag","default_dom","anyfincrisis_no_lag","anyfincrisis","anyfincrisis_start","bc_twin_no_lag","bc_twin","cb_twin_no_lag","cb_twin","twin_bc_no_lag","twin_bc","bd_twin_no_lag","bd_twin","db_twin_no_lag","db_twin","twin_bd_no_lag","twin_bd","twin_bd_b_no_lag","twin_bd_d_no_lag","twin_bd_b","twin_bd_d","cd_twin_no_lag","cd_twin","dc_twin_no_lag","dc_twin","twin_cd_no_lag","twin_cd","twin_any_no_lag","twin_any","triple_no_lag","triple","wr_regtype","military","personal","party","wr_monarchy","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","gdppcgr_no_lag","gdppcgr","ln_gdppc","pwt_gdppcgr","chga_demo","chga_hinst","mad_gdppc","mad_gdppcgr","vdem_corr","vdem_index_no_lag","vdem_index","wdi_gdpgr","wdi_gdppcgr","resources_no_lag","resources","oilgas","latam","mideast","africa","asia","southeastasia","europe","exussr"
"32","Argentina","1979","ARG","Argentina 1979","ARG79","160","3","-9","1.5","0","0","0","0","1","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","military","0","0","1","0","5.3753","-5.98641","9.5178985984328","6.022539641","0","4","8226.9102","5.3753","0.357305404","0.075582212","0.075582212","10.22276346","8.603183956","5.4401391974644","2.5062976493381","2.8562768714712","1","0","0","0","0","0","0"
"32","Argentina","1980","ARG","Argentina 1980","ARG80","160","4","-9","1.5","0","0","0","0","0","0","0","4","1","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","0","0","military","0","0","1","0","-0.25442","5.3753","9.5749834855641","1.117065635","0","4","8205.9795","-0.25442","0.357305404","0.075582212","0.075582212","4.151762342","2.590335752","6.3812460421197","5.4401391974644","5.2153282536931","1","0","0","0","0","0","0"
"32","Argentina","1981","ARG","Argentina 1981","ARG81","160","5","-8","1.75","1","1","1","0","0","0","0","5","1","1","0","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","1","1","0","2","1","0","0","0","military","0","0","1","0","-7.30468","-0.25442","9.5771339494361","-7.2053353","0","4","7606.5586","-7.30468","0.357305404","0.075582212","0.075582212","-5.689528","-7.135000912","5.3122043461746","6.3812460421197","5.6986945987735","1","0","0","0","0","0","0"
"32","Argentina","1982","ARG","Argentina 1982","ARG82","160","6","-8","","1","1","1","0","0","0","0","6","1","1","0","1","1","0","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","2","1","0","0","0","military","0","0","1","0","-4.74332","-7.30468","9.5060650160711","-3.442335443","0","4","7245.7554","-4.74332","0.357305404","0.079723759","0.075582212","-4.957178519","-6.434328881","3.183211407566","5.3122043461746","5.61208461111","1","0","0","0","0","0","0"
"32","Argentina","1983","ARG","Argentina 1983","ARG83","160","7","8","7.8333333","1","1","0","1","0","1","0","7","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","2","1","0","0","0","military","0","0","1","0","1.9500771811349","-4.74332","9.4622657247158","","1","2","7387.0532226562","1.9500771811349","0.30125838373012","0.47959784455419","0.079723759","3.8751234","2.25023825","3.412639751583","3.183211407566","5.2399734748745","1","0","0","0","0","0","0"
"51","Armenia","1995","ARM","Armenia 1995","ARM95","371","0","3","5.75","0","0","0","0","1","0","0","1","0","","0","0","","0","0","","0","0","","","","0","","0","0","","0","","0","","0","","0","","0","","0","0","","","0","","0","","0","","0","","0","","10","0","1","0","0","personal","0","1","0","0","8.88821","","7.9024874371629","11.45605313","1","1","3524.8879","8.88821","0.617439449","0.568699767","","6.899998407","9.114497255","0.73188175185293","","0","0","0","0","0","0","0","1"
"51","Armenia","1996","ARM","Armenia 1996","ARM96","371","0","-6","3.0833333","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","6.05038","8.88821","7.9693577420163","5.811465562","1","1","3738.157","6.05038","0.682519414","0.46086006","0.568699767","5.865400748","7.524993131","0.51124176910873","0.73188175185293","0","0","0","0","0","0","0","1"
"51","Armenia","1997","ARM","Armenia 1997","ARM97","371","1","-6","3.0833333","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.46958","6.05038","8.0567437749753","0.50454694","1","1","3867.8555","3.46958","0.689910201","0.449662687","0.46086006","3.321079696","4.499064056","0.55149714360062","0.51124176910873","0","0","0","0","0","0","0","1"
"51","Armenia","1998","ARM","Armenia 1998","ARM98","371","0","5","6.25","1","1","0","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","7.68699","3.46958","8.1025864253908","8.466593483","1","1","4165.1772","7.68699","0.768801992","0.447784525","0.449662687","7.3","8.151173129","0.16097675826685","0.55149714360062","0","0","0","0","0","0","0","1"
"51","Armenia","1999","ARM","Armenia 1999","ARM99","371","1","5","6.25","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.30704","7.68699","7.9932823281016","3.812682551","1","1","4302.9214","3.30704","0.75255915","0.458787338","0.447784525","3.3","3.939001429","0.14144238551141","0.16097675826685","0","0","0","0","0","0","0","1"
"51","Armenia","2000","ARM","Armenia 2000","ARM00","371","2","5","6.25","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","6.0718","3.30704","8.094378444973","9.665607347","1","1","4564.186","6.0718","0.791144792","0.453217536","0.458787338","5.9","6.510110536","0.36320388380503","0.14144238551141","0","0","0","0","0","0","0","1"
"51","Armenia","2001","ARM","Armenia 2001","ARM01","371","3","5","6.25","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.09834","6.0718","8.1089241559753","12.66739148","1","1","5025.0928","10.09834","0.846210651","0.459636585","0.453217536","9.556641496","10.13169969","0.2967551403843","0.36320388380503","0","0","0","0","0","0","0","1"
"51","Armenia","2002","ARM","Armenia 2002","ARM02","371","4","5","6.25","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","15.57608","10.09834","8.1630863755832","12.27787608","1","1","5807.8052","15.57608","0.846210651","0.460599981","0.459636585","13.18630053","13.66125785","0.46004192185469","0.2967551403843","0","0","0","0","0","0","0","1"
"51","Armenia","2003","ARM","Armenia 2003","ARM03","371","5","5","6.25","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","14.50091","15.57608","8.2435455079283","9.289279325","1","1","6649.9897","14.50091","0.846210651","0.3772297","0.460599981","14.04079506","14.44750683","0.52067327423708","0.46004192185469","0","0","0","0","0","0","0","1"
"51","Armenia","2004","ARM","Armenia 2004","ARM04","371","6","5","5.833333","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.85005","14.50091","8.3772412309888","13.16298361","1","1","7371.5166","10.85005","0.846210651","0.373657098","0.3772297","10.46784186","10.84889612","0.97400362591374","0.52067327423708","0","0","0","0","0","0","0","1"
"51","Armenia","2005","ARM","Armenia 2005","ARM05","371","7","5","5.833333","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","14.18867","10.85005","8.4409598854166","13.00009323","1","1","8417.4365","14.18867","0.845339644","0.375510029","0.373657098","13.86571125","14.28360803","0.90124075158788","0.97400362591374","0","0","0","0","0","0","0","1"
"51","Armenia","2006","ARM","Armenia 2006","ARM06","371","8","5","5.833333","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","13.44634","14.18867","8.5510147398917","11.61803198","1","1","9549.2734","13.44634","0.845339644","0.374269925","0.375510029","13.19800352","13.67897497","1.788861711267","0.90124075158788","0","0","0","0","0","0","0","1"
"51","Armenia","2007","ARM","Armenia 2007","ARM07","371","9","5","5.833333","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","13.92987","13.44634","8.6869359660033","10.59911775","1","1","10879.475","13.92987","0.845339644","0.35344809","0.374269925","13.74920196","14.2838175","1.2970612994564","1.788861711267","0","0","0","0","0","0","0","1"
"51","Armenia","2008","ARM","Armenia 2008","ARM08","371","10","5","5.4166665","1","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","7.0579","13.92987","8.8174459210419","2.396797157","1","1","11647.338","7.0579","0.829371205","0.338448064","0.35344809","6.900000002","7.370283552","1.2945456725694","1.2970612994564","0","0","0","0","0","0","0","1"
"51","Armenia","2009","ARM","Armenia 2009","ARM09","371","11","5","5.4166665","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-14.104","7.0579","8.9038152117229","-6.768669441","","","10004.598","-14.104","0.817381224","0.344724684","0.338448064","-14.14998864","-13.89178228","1.6566355592742","1.2945456725694","0","0","0","0","0","0","0","1"
"51","Armenia","2010","ARM","Armenia 2010","ARM10","371","12","5","5.4166665","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.10325","-14.104","8.8401458779499","3.141092221","","","10215.02","2.10325","0.803986079","0.341847839","0.344724684","2.199999999","2.290078204","2.9921285571985","1.6566355592742","0","0","0","0","0","0","0","1"
"51","Armenia","2011","ARM","Armenia 2011","ARM11","371","13","5","5.4166665","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.541679199","2.10325","8.9414146280068","","","","","","0.803986079","0.345872355","0.341847839","4.699999999","4.541679199","4.103021385041","2.9921285571985","0","0","0","0","0","0","0","1"
"31","Azerbaijan","1994","AZE","Azerbaijan 1994","AZE94","373","0","-3","2.5833333","0","0","0","0","1","0","0","1","0","","0","1","","1","0","","0","0","","","","1","","1","0","","1","","1","","0","","0","","0","","0","0","","","","","0","","","","1","","","","10","0","1","0","0","personal","0","1","0","0","-20.7889","","8.5492730848796","-19.82556225","0","3","2076.7668","-20.7889","0.913827041","0.283829347","","-19.70000002","-20.77813613","15.021175388545","","7.8532862108696","0","0","0","0","0","0","1"
"31","Azerbaijan","1995","AZE","Azerbaijan 1995","AZE95","373","0","-6","1.8333333","0","0","0","0","1","0","0","2","1","0","1","0","1","0","0","0","0","0","0","","","1","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","1","1","0","","10","0","1","0","0","personal","0","1","0","0","-12.90325","-20.7889","8.2975435293563","-27.54891806","0","3","1808.7964","-12.90325","0.913827041","0.272724217","0.283829347","-11.8000009","-12.80996836","17.233240735602","15.021175388545","8.3622736025785","0","0","0","0","0","0","1"
"31","Azerbaijan","1996","AZE","Azerbaijan 1996","AZE96","373","1","-6","2.25","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10","0","1","0","0","personal","0","1","0","0","0.17543","-12.90325","7.7944112057266","-2.067530141","0","3","1811.9696","0.17543","0.913827041","0.272462546","0.272724217","1.3000002","0.282172039","22.978562792293","17.233240735602","13.669144639353","0","0","0","0","0","0","1"
"31","Azerbaijan","1997","AZE","Azerbaijan 1997","AZE97","373","2","-6","2.6666665","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.7017","0.17543","7.7501841622578","4.014320817","0","3","1897.163","4.7017","0.913827041","0.272375108","0.272462546","5.800000524","4.784282725","14.875997282817","22.978562792293","15.457505317937","0","0","0","0","0","0","1"
"31","Azerbaijan","1998","AZE","Azerbaijan 1998","AZE98","373","3","-7","2.4166665","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.84721","4.7017","7.7155695345202","9.529607176","0","3","2065.009","8.84721","0.931230056","0.267884614","0.272375108","10.00000028","8.960887423","4.4395387741466","14.875997282817","14.72700306457","0","0","0","0","0","0","1"
"31","Azerbaijan","1999","AZE","Azerbaijan 1999","AZE99","373","4","-7","2.4166665","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","6.36359","8.84721","7.6824824465345","16.85879217","0","3","2196.4177","6.36359","0.931230056","0.265590765","0.267884614","7.400000582","6.461583364","15.898224218677","4.4395387741466","10.875717828281","0","0","0","0","0","0","1"
"31","Azerbaijan","2000","AZE","Azerbaijan 2000","AZE00","373","5","-7","2","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.12025","6.36359","7.7786301473258","6.900272262","0","3","2418.7007","10.12025","0.931230056","0.257737175","0.265590765","11.09999925","10.19102938","33.942312529296","15.898224218677","15.227961138677","0","0","0","0","0","0","1"
"31","Azerbaijan","2001","AZE","Azerbaijan 2001","AZE01","373","6","-7","2","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.00916","10.12025","7.8539930872242","9.787812755","0","3","2636.6052","9.00916","0.931230056","0.255669963","0.257737175","9.9","9.051822172","27.398571827443","33.942312529296","21.565171661809","0","0","0","0","0","0","1"
"31","Azerbaijan","2002","AZE","Azerbaijan 2002","AZE02","373","7","-7","2","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.727","9.00916","7.9266025991814","8.919733541","0","3","2893.0679","9.727","0.931230056","0.250253701","0.255669963","10.5999992","9.777802547","25.728524584931","27.398571827443","20.767544913144","0","0","0","0","0","0","1"
"31","Azerbaijan","2003","AZE","Azerbaijan 2003","AZE03","373","8","-7","2","1","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.32727","9.727","7.9745328441302","11.90749605","0","3","3191.8428","10.32727","0.931230056","0.232050668","0.250253701","11.20000024","10.36067596","26.064546816399","25.728524584931","19.497645878204","0","0","0","0","0","0","1"
"31","Azerbaijan","2004","AZE","Azerbaijan 2004","AZE04","373","9","-7","2","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.19932","10.32727","8.0339827346832","12.22404504","0","3","3485.4705","9.19932","0.931230056","0.219517371","0.232050668","10.2000004","9.239489951","28.847661581559","26.064546816399","22.921193855113","0","0","0","0","0","0","1"
"31","Azerbaijan","2005","AZE","Azerbaijan 2005","AZE05","373","10","-7","2","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","25.20107","9.19932","8.1031917522858","22.85152683","0","3","4363.8462","25.20107","0.931230056","0.217105062","0.219517371","26.40000081","25.11443921","37.643401044106","28.847661581559","25.322087454675","0","0","0","0","0","0","1"
"31","Azerbaijan","2006","AZE","Azerbaijan 2006","AZE06","373","11","-7","2","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","33.03573","25.20107","8.4776204162964","28.33545018","0","3","5805.4746","33.03573","0.931230056","0.216932541","0.217105062","34.49999951","33.03048728","41.951748064211","37.643401044106","32.296972775905","0","0","0","0","0","0","1"
"31","Azerbaijan","2007","AZE","Azerbaijan 2007","AZE07","373","12","-7","2","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","23.72208","33.03573","8.8286406174183","22.80164144","0","3","7182.6538","23.72208","0.931230056","0.2216352","0.216932541","25.04899952","23.63913264","39.183160225417","41.951748064211","34.630084100376","0","0","0","0","0","0","1"
"31","Azerbaijan","2008","AZE","Azerbaijan 2008","AZE08","373","13","-7","2","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.58051","23.72208","9.1435593382858","9.839228793","0","3","7870.7886","9.58051","0.931230056","0.220606572","0.2216352","10.77242078","8.470613513","41.211881558152","39.183160225417","37.599723790729","0","0","0","0","0","0","1"
"31","Azerbaijan","2009","AZE","Azerbaijan 2009","AZE09","373","14","-7","2","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.11491","9.58051","9.2317103977124","9.501175809","","","8509.4961","8.11491","0.931230056","0.222290011","0.220606572","9.410653764","7.162544171","28.436107061872","41.211881558152","47.232392164893","0","0","0","0","0","0","1"
"31","Azerbaijan","2010","AZE","Azerbaijan 2010","AZE10","373","15","-7","2","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.89092","8.11491","9.2876717149125","7.335306227","","","8840.5938","3.89092","0.919991506","0.221350231","0.222290011","4.854339324","3.6141875","32.188736591452","28.436107061872","29.564933673234","0","0","0","0","0","0","1"
"31","Azerbaijan","2011","AZE","Azerbaijan 2011","AZE11","373","16","-7","2","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-1.229479184","3.89092","9.4623434519709","","","","","","0.919991506","0.214222856","0.221350231","0.065922768","-1.229479184","35.238677346733","32.188736591452","32.414256698048","0","0","0","0","0","0","1"
"50","Bangladesh","1974","BGD","Bangladesh 1974","BGD74","771","0","-2","4.5","0","0","0","0","1","0","0","3","0","","0","0","","0","0","","0","0","","","","0","","0","0","","0","","0","","0","","0","","0","","0","0","","","0","","0","","0","","0","","0","","9","0","1","1","0","party-personal","1","0","0","0","10.04239","","6.9265770332227","3.997700062","0","3","547.25732","10.04239","0.750985651","0.453361609","","9.5919563","7.741066077","0.38187424246998","","0.11225109346418","0","0","0","1","0","0","0"
"50","Bangladesh","1975","BGD","Bangladesh 1975","BGD75","771","0","-7","1.5833333","1","0","1","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","1","0","party-personal","1","0","0","0","-3.28022","10.04239","6.9431224228194","-6.793124262","0","3","529.30609","-3.28022","0.750985651","0.205605489","0.453361609","-4.088214092","-5.985247329","0.56407925398312","0.38187424246998","0.11846748305985","0","0","0","1","0","0","0"
"50","Bangladesh","1976","BGD","Bangladesh 1976","BGD76","771","1","-7","2","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.20113","-3.28022","6.9117473002517","4.462158732","0","3","540.95679","2.20113","0.710861758","0.134653131","0.205605489","5.661361201","3.222952197","0.70631310827294","0.56407925398312","0.090293869541833","0","0","0","1","0","0","0"
"50","Bangladesh","1977","BGD","Bangladesh 1977","BGD77","771","2","-7","2.4166665","0","0","0","0","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-2.12019","2.20113","7.0130157896396","-3.79669692","0","4","529.48749","-2.12019","0.710861758","0.197655362","0.134653131","2.67305605","0.04169128","2.4809476631469","0.70631310827294","0.14366231272727","0","0","0","1","0","0","0"
"50","Bangladesh","1978","BGD","Bangladesh 1978","BGD78","771","0","-4","4","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.12485","-2.12019","7.0352685992811","6.088568967","0","4","551.32806","4.12485","0.710861758","0.28986705","0.197655362","7.073837733","4.151805552","1.7721646185552","2.4809476631469","0.20243502669014","0","0","0","1","0","0","0"
"50","Bangladesh","1979","BGD","Bangladesh 1979","BGD79","771","1","-4","4.833333","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.66588","4.12485","7.0308574761161","1.636781176","0","4","560.51251","1.66588","0.748935309","0.484959716","0.28986705","4.801634601","1.896858745","0.67109818000903","1.7721646185552","0.1889810686649","0","0","0","1","0","0","0"
"50","Bangladesh","1980","BGD","Bangladesh 1980","BGD80","771","2","-4","4.416667","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-2.13223","1.66588","7.0561752841004","-0.415873495","0","4","548.5611","-2.13223","0.748935309","0.484959716","0.484959716","0.819141869","-1.934443699","0.74949222795754","0.67109818000903","0.23733298175862","0","0","0","1","0","0","0"
"50","Bangladesh","1981","BGD","Bangladesh 1981","BGD81","771","3","-4","3.1666665","1","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.4484","-2.13223","7.0379059634472","-4.049350031","0","3","551.02087","0.4484","0.748935309","0.4865534","0.484959716","7.233943695","4.3665681","0.5497407156985","0.74949222795754","0.36221544901668","0","0","0","1","0","0","0"
"50","Bangladesh","1982","BGD","Bangladesh 1982","BGD82","771","0","-7","","1","0","1","1","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-1.08179","0.4484","7.028201432058","-1.013983471","0","4","545.06","-1.08179","0.798631155","0.425159764","0.4865534","2.134327836","-0.564069927","0.86839138676857","0.5497407156985","0.44069017786348","0","0","0","1","0","0","0"
"50","Bangladesh","1983","BGD","Bangladesh 1983","BGD83","771","1","-7","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.50807","-1.08179","7.0094089327086","0.944122602","0","4","558.73047","2.50807","0.776766003","0.21174135","0.425159764","3.8810464","1.156258527","0.64243931122884","0.86839138676857","0.58164673246612","0","0","0","1","0","0","0"
